tick	event	player	target
4207	pass	player=2	target=(567.690,115.315)
4208	heartbeat	-	-
4208	pass	player=2	target=(566.461,115.423)
4209	heartbeat	-	-
4209	pass	player=2	target=(569.862,117.017)
4210	heartbeat	-	-
4210	pass	player=2	target=(566.488,114.869)
4211	heartbeat	-	-
4211	pass	player=2	target=(565.592,116.553)
4212	heartbeat	-	-
4212	pass	player=2	target=(567.688,113.147)
4213	heartbeat	-	-
4213	pass	player=2	target=(564.296,115.267)
4214	heartbeat	-	-
4214	pass	player=2	target=(567.718,113.195)
4215	heartbeat	-	-
4215	pass	player=2	target=(563.896,114.376)
4216	heartbeat	-	-
4216	pass	player=2	target=(561.163,112.734)
4217	heartbeat	-	-
4217	pass	player=2	target=(563.538,115.953)
4218	heartbeat	-	-
4218	pass	player=2	target=(560.701,113.132)
4219	heartbeat	-	-
4219	pass	player=2	target=(561.056,117.117)
4220	heartbeat	-	-
4220	pass	player=2	target=(561.264,113.122)
4221	heartbeat	-	-
4221	pass	player=2	target=(557.422,114.235)
4222	heartbeat	-	-
4222	pass	player=2	target=(560.881,112.226)
4223	heartbeat	-	-
4223	pass	player=2	target=(557.767,114.736)
4224	heartbeat	-	-
4224	pass	player=2	target=(553.835,115.470)
4225	heartbeat	-	-
4225	pass	player=2	target=(557.393,113.642)
4226	heartbeat	-	-
4226	pass	player=2	target=(553.551,474.659)
4227	heartbeat	-	-
4227	pass	player=2	target=(557.355,115.789)
4228	heartbeat	-	-
4228	pass	player=2	target=(553.816,473.992)
4229	heartbeat	-	-
4229	pass	player=2	target=(551.020,476.852)
4230	heartbeat	-	-
4230	pass	player=2	target=(552.145,473.014)
4231	heartbeat	-	-
4231	pass	player=2	target=(549.522,476.034)
4232	heartbeat	-	-
4232	pass	player=2	target=(553.336,474.829)
4233	heartbeat	-	-
4233	pass	player=2	target=(549.559,476.146)
4234	heartbeat	-	-
4234	pass	player=2	target=(545.668,476.458)
4235	heartbeat	-	-
4235	pass	player=2	target=(549.644,476.015)
4236	heartbeat	-	-
4236	pass	player=2	target=(545.734,476.862)
4237	heartbeat	-	-
4237	pass	player=2	target=(547.886,478.546)
4238	heartbeat	-	-
4238	pass	player=2	target=(544.166,477.077)
4239	heartbeat	-	-
4239	pass	player=2	target=(544.569,481.056)
4240	heartbeat	-	-
4240	pass	player=2	target=(542.495,477.636)
4241	heartbeat	-	-
4241	pass	player=2	target=(540.655,481.187)
4242	heartbeat	-	-
4242	pass	player=2	target=(541.492,477.276)
4243	heartbeat	-	-
4243	pass	player=2	target=(540.079,481.018)
4244	heartbeat	-	-
4244	pass	player=2	target=(539.321,484.945)
4245	heartbeat	-	-
4245	pass	player=2	target=(537.497,481.385)
4246	heartbeat	-	-
4246	pass	player=2	target=(537.704,485.380)
4247	heartbeat	-	-
4248	heartbeat	-	-
4248	pass	player=2	target=(530.428,483.620)
4249	heartbeat	-	-
4249	pass	player=2	target=(533.833,485.719)
4250	heartbeat	-	-
4251	heartbeat	-	-
4251	pass	player=2	target=(529.737,490.020)
4252	heartbeat	-	-
4252	pass	player=2	target=(533.727,489.729)
4253	heartbeat	-	-
4254	heartbeat	-	-
4254	pass	player=2	target=(526.220,491.984)
4255	heartbeat	-	-
4255	pass	player=2	target=(530.218,492.103)
4256	heartbeat	-	-
4256	pass	player=2	target=(532.166,491.684)
4257	heartbeat	-	-
4257	pass	player=2	target=(528.178,491.998)
4258	heartbeat	-	-
4258	pass	player=2	target=(526.725,494.248)
4259	heartbeat	-	-
4259	pass	player=2	target=(527.727,490.375)
4260	heartbeat	-	-
4261	heartbeat	-	-
4261	pass	player=2	target=(520.912,493.595)
4262	heartbeat	-	-
4263	heartbeat	-	-
4263	pass	player=2	target=(520.890,495.036)
4264	heartbeat	-	-
4264	pass	player=2	target=(524.809,495.833)
4265	heartbeat	-	-
4265	pass	player=2	target=(520.868,496.516)
4266	heartbeat	-	-
4266	pass	player=2	target=(523.802,493.797)
4267	heartbeat	-	-
4267	pass	player=2	target=(520.631,496.235)
4268	heartbeat	-	-
4268	pass	player=2	target=(516.670,495.679)
4269	heartbeat	-	-
4269	pass	player=2	target=(519.636,498.362)
4270	heartbeat	-	-
4270	pass	player=2	target=(516.132,496.433)
4271	heartbeat	-	-
4271	pass	player=2	target=(514.620,496.311)
4272	heartbeat	-	-
4272	pass	player=2	target=(512.035,496.120)
4273	heartbeat	-	-
4273	pass	player=2	target=(513.924,499.646)
4274	heartbeat	-	-
4274	pass	player=2	target=(510.461,497.643)
4275	heartbeat	-	-
4275	pass	player=2	target=(506.744,499.121)
4276	heartbeat	-	-
4276	pass	player=2	target=(509.324,496.064)
4277	heartbeat	-	-
4278	heartbeat	-	-
4278	pass	player=2	target=(502.436,499.223)
4279	heartbeat	-	-
4279	pass	player=2	target=(506.418,498.836)
4280	heartbeat	-	-
4280	pass	player=2	target=(502.752,497.236)
4281	heartbeat	-	-
4281	pass	player=2	target=(502.159,501.192)
4282	heartbeat	-	-
4282	pass	player=2	target=(501.246,497.297)
4283	heartbeat	-	-
4283	pass	player=2	target=(497.469,498.463)
4284	heartbeat	-	-
4284	pass	player=2	target=(501.323,497.393)
4285	heartbeat	-	-
4285	pass	player=2	target=(497.346,497.816)
4286	heartbeat	-	-
4286	pass	player=2	target=(493.527,496.624)
4287	heartbeat	-	-
4287	pass	player=2	target=(496.729,499.022)
4288	heartbeat	-	-
4288	pass	player=2	target=(492.876,497.950)
4289	heartbeat	-	-
4289	pass	player=2	target=(495.627,495.047)
4290	heartbeat	-	-
4290	pass	player=2	target=(492.591,497.651)
4291	heartbeat	-	-
4291	pass	player=2	target=(488.869,499.116)
4292	heartbeat	-	-
4292	pass	player=2	target=(490.778,495.872)
4293	heartbeat	-	-
4293	pass	player=2	target=(487.400,498.016)
4294	heartbeat	-	-
4294	pass	player=2	target=(485.295,499.827)
4295	heartbeat	-	-
4295	pass	player=2	target=(486.791,496.117)
4296	heartbeat	-	-
4296	pass	player=2	target=(483.866,498.846)
4297	heartbeat	-	-
4297	pass	player=2	target=(479.926,498.158)
4298	heartbeat	-	-
4298	pass	player=2	target=(483.196,495.855)
4299	heartbeat	-	-
4299	pass	player=2	target=(479.505,497.396)
4300	heartbeat	-	-
4300	pass	player=2	target=(476.206,495.133)
4301	heartbeat	-	-
4301	pass	player=2	target=(479.692,497.096)
4302	heartbeat	-	-
4302	pass	player=2	target=(476.098,495.340)
4303	heartbeat	-	-
4303	pass	player=2	target=(472.100,495.451)
4304	heartbeat	-	-
4304	pass	player=2	target=(475.986,496.400)
4305	heartbeat	-	-
4305	pass	player=2	target=(472.131,495.333)
4306	heartbeat	-	-
4306	pass	player=2	target=(470.267,496.859)
4307	heartbeat	-	-
4307	pass	player=2	target=(472.194,493.354)
4308	heartbeat	-	-
4308	pass	player=2	target=(469.320,496.136)
4309	heartbeat	-	-
4309	pass	player=2	target=(466.429,496.107)
4310	heartbeat	-	-
4310	pass	player=2	target=(467.485,498.784)
4311	heartbeat	-	-
4311	pass	player=2	target=(465.491,495.316)
4312	heartbeat	-	-
4312	pass	player=2	target=(463.254,498.633)
4313	heartbeat	-	-
4313	pass	player=2	target=(463.775,494.667)
4314	heartbeat	-	-
4314	pass	player=2	target=(460.527,497.002)
4315	heartbeat	-	-
4315	pass	player=2	target=(461.488,493.119)
4316	heartbeat	-	-
4316	pass	player=2	target=(459.560,496.624)
4317	heartbeat	-	-
4317	pass	player=2	target=(458.039,492.924)
4318	heartbeat	-	-
4318	pass	player=2	target=(458.437,496.904)
4319	heartbeat	-	-
4319	pass	player=2	target=(455.520,494.166)
4320	heartbeat	-	-
4320	pass	player=2	target=(457.514,496.362)
4321	heartbeat	-	-
4321	pass	player=2	target=(454.183,494.147)
4322	heartbeat	-	-
4322	pass	player=2	target=(451.230,494.079)
4323	heartbeat	-	-
4323	pass	player=2	target=(455.026,494.270)
4324	heartbeat	-	-
4324	pass	player=2	target=(451.152,495.263)
4325	heartbeat	-	-
4325	pass	player=2	target=(447.353,494.009)
4326	heartbeat	-	-
4326	pass	player=2	target=(448.124,497.934)
4327	heartbeat	-	-
4327	pass	player=2	target=(445.447,494.962)
4328	heartbeat	-	-
4328	pass	player=2	target=(445.949,495.587)
4329	heartbeat	-	-
4329	pass	player=2	target=(441.974,496.031)
4330	heartbeat	-	-
4330	pass	player=2	target=(441.641,493.570)
4331	heartbeat	-	-
4331	pass	player=2	target=(439.523,496.963)
4332	heartbeat	-	-
4332	pass	player=2	target=(438.866,493.017)
4333	heartbeat	-	-
4333	pass	player=2	target=(438.323,496.980)
4334	heartbeat	-	-
4334	pass	player=2	target=(436.690,493.329)
4335	heartbeat	-	-
4335	pass	player=2	target=(436.260,497.306)
4336	heartbeat	-	-
4336	pass	player=2	target=(435.568,493.366)
4337	heartbeat	-	-
4337	pass	player=2	target=(432.229,495.568)
4338	heartbeat	-	-
4338	pass	player=2	target=(434.647,492.382)
4339	heartbeat	-	-
4339	pass	player=2	target=(431.080,494.192)
4340	heartbeat	-	-
4340	pass	player=2	target=(433.110,490.746)
4341	heartbeat	-	-
4341	pass	player=2	target=(430.157,493.443)
4342	heartbeat	-	-
4342	pass	player=2	target=(426.503,491.816)
4343	heartbeat	-	-
4343	pass	player=2	target=(430.059,493.648)
4344	heartbeat	-	-
4344	pass	player=2	target=(426.381,492.074)
4345	heartbeat	-	-
4345	pass	player=2	target=(424.442,495.573)
4346	heartbeat	-	-
4346	pass	player=2	target=(424.750,491.584)
4347	heartbeat	-	-
4347	pass	player=2	target=(421.343,493.680)
4348	heartbeat	-	-
4348	pass	player=2	target=(423.137,490.105)
4349	heartbeat	-	-
4349	pass	player=2	target=(420.186,492.806)
4350	heartbeat	-	-
4350	pass	player=2	target=(416.322,493.839)
4351	heartbeat	-	-
4351	pass	player=2	target=(420.077,492.461)
4352	heartbeat	-	-
4352	pass	player=2	target=(416.080,492.614)
4353	heartbeat	-	-
4353	pass	player=2	target=(412.636,494.648)
4354	heartbeat	-	-
4354	pass	player=2	target=(414.670,491.204)
4355	heartbeat	-	-
4355	pass	player=2	target=(411.179,493.157)
4356	heartbeat	-	-
4356	pass	player=2	target=(412.049,489.252)
4357	heartbeat	-	-
4357	pass	player=2	target=(409.609,492.422)
4358	heartbeat	-	-
4358	pass	player=2	target=(406.620,489.764)
4359	heartbeat	-	-
4359	pass	player=2	target=(410.204,491.540)
4360	heartbeat	-	-
4360	pass	player=2	target=(406.402,490.298)
4361	heartbeat	-	-
4361	pass	player=2	target=(405.081,487.998)
4362	heartbeat	-	-
4362	pass	player=2	target=(403.649,491.733)
4363	heartbeat	-	-
4363	pass	player=2	target=(400.184,489.735)
4364	heartbeat	-	-
4364	pass	player=2	target=(404.131,489.086)
4365	heartbeat	-	-
4365	pass	player=2	target=(400.175,489.678)
4366	heartbeat	-	-
4366	pass	player=2	target=(396.277,490.575)
4367	heartbeat	-	-
4367	pass	player=2	target=(399.311,487.968)
4368	heartbeat	-	-
4368	pass	player=2	target=(395.638,489.553)
4369	heartbeat	-	-
4369	pass	player=2	target=(395.997,485.569)
4370	heartbeat	-	-
4370	pass	player=2	target=(393.830,488.931)
4371	heartbeat	-	-
4371	pass	player=2	target=(393.697,484.933)
4372	heartbeat	-	-
4372	pass	player=2	target=(391.201,488.060)
4373	heartbeat	-	-
4373	pass	player=2	target=(390.304,484.162)
4374	heartbeat	-	-
4374	pass	player=2	target=(389.358,488.048)
4375	heartbeat	-	-
4375	pass	player=2	target=(389.561,484.053)
4376	heartbeat	-	-
4376	pass	player=2	target=(386.160,486.159)
4377	heartbeat	-	-
4377	pass	player=2	target=(386.491,485.358)
4378	heartbeat	-	-
4378	pass	player=2	target=(382.577,486.184)
4379	heartbeat	-	-
4379	pass	player=2	target=(385.149,483.120)
4380	heartbeat	-	-
4380	pass	player=2	target=(381.614,484.992)
4381	heartbeat	-	-
4381	pass	player=2	target=(380.174,483.069)
4382	heartbeat	-	-
4382	pass	player=2	target=(379.777,487.050)
4383	heartbeat	-	-
4383	pass	player=2	target=(379.284,483.080)
4384	heartbeat	-	-
4384	pass	player=2	target=(375.440,481.974)
4385	heartbeat	-	-
4385	pass	player=2	target=(379.394,482.579)
4386	heartbeat	-	-
4386	pass	player=2	target=(375.451,481.906)
4387	heartbeat	-	-
4387	pass	player=2	target=(372.427,484.525)
4388	heartbeat	-	-
4388	pass	player=2	target=(374.243,480.961)
4389	heartbeat	-	-
4389	pass	player=2	target=(370.620,482.657)
4390	heartbeat	-	-
4390	pass	player=2	target=(371.072,480.215)
4391	heartbeat	-	-
4391	pass	player=2	target=(367.338,481.649)
4392	heartbeat	-	-
4392	pass	player=2	target=(369.686,478.411)
4393	heartbeat	-	-
4393	pass	player=2	target=(366.513,480.847)
4394	heartbeat	-	-
4394	pass	player=2	target=(365.198,477.070)
4395	heartbeat	-	-
4395	pass	player=2	target=(365.805,481.023)
4396	heartbeat	-	-
4396	pass	player=2	target=(362.112,479.488)
4397	heartbeat	-	-
4397	pass	player=2	target=(365.445,478.693)
4398	heartbeat	-	-
4398	pass	player=2	target=(361.499,479.345)
4399	heartbeat	-	-
4399	pass	player=2	target=(357.714,478.051)
4400	heartbeat	-	-
4400	pass	player=2	target=(361.697,477.690)
4401	heartbeat	-	-
4401	pass	player=2	target=(357.709,477.388)
4402	heartbeat	-	-
4402	pass	player=2	target=(354.354,477.442)
4403	heartbeat	-	-
4403	pass	player=2	target=(358.149,476.176)
4404	heartbeat	-	-
4404	pass	player=2	target=(354.298,477.257)
4405	heartbeat	-	-
4405	pass	player=2	target=(350.494,478.496)
4406	heartbeat	-	-
4406	pass	player=2	target=(353.559,475.925)
4407	heartbeat	-	-
4407	pass	player=2	target=(349.907,477.557)
4408	heartbeat	-	-
4408	pass	player=2	target=(350.679,475.113)
4409	heartbeat	-	-
4409	pass	player=2	target=(347.848,477.939)
4410	heartbeat	-	-
4410	pass	player=2	target=(343.996,476.860)
4411	heartbeat	-	-
4411	pass	player=2	target=(347.974,476.436)
4412	heartbeat	-	-
4412	pass	player=2	target=(343.980,476.218)
4413	heartbeat	-	-
4413	pass	player=2	target=(343.086,475.640)
4414	heartbeat	-	-
4414	pass	player=2	target=(340.329,478.539)
4415	heartbeat	-	-
4415	pass	player=2	target=(340.802,474.567)
4416	heartbeat	-	-
4416	pass	player=2	target=(338.915,478.094)
4417	heartbeat	-	-
4417	pass	player=2	target=(335.766,475.627)
4418	heartbeat	-	-
4418	pass	player=2	target=(338.631,478.419)
4419	heartbeat	-	-
4419	pass	player=2	target=(335.865,475.529)
4420	heartbeat	-	-
4420	pass	player=2	target=(331.969,476.439)
4421	heartbeat	-	-
4421	pass	player=2	target=(335.155,474.020)
4422	heartbeat	-	-
4422	pass	player=2	target=(331.872,476.305)
4423	heartbeat	-	-
4423	pass	player=2	target=(329.017,474.644)
4424	heartbeat	-	-
4424	pass	player=2	target=(332.078,477.218)
4425	heartbeat	-	-
4425	pass	player=2	target=(329.192,474.448)
4426	heartbeat	-	-
4426	pass	player=2	target=(326.387,474.473)
4427	heartbeat	-	-
4427	pass	player=2	target=(327.119,473.053)
4428	heartbeat	-	-
4428	pass	player=2	target=(324.542,476.112)
4429	heartbeat	-	-
4429	pass	player=2	target=(324.162,472.131)
4430	heartbeat	-	-
4430	pass	player=2	target=(322.792,475.888)
4431	heartbeat	-	-
4431	pass	player=2	target=(321.079,472.274)
4432	heartbeat	-	-
4432	pass	player=2	target=(319.995,476.124)
4433	heartbeat	-	-
4433	pass	player=2	target=(319.525,472.152)
4434	heartbeat	-	-
4434	pass	player=2	target=(317.209,475.413)
4435	heartbeat	-	-
4435	pass	player=2	target=(316.141,471.558)
4436	heartbeat	-	-
4436	pass	player=2	target=(315.871,475.549)
4437	heartbeat	-	-
4437	pass	player=2	target=(312.965,472.800)
4438	heartbeat	-	-
4438	pass	player=2	target=(312.837,476.798)
4439	heartbeat	-	-
4439	pass	player=2	target=(308.977,475.748)
4440	heartbeat	-	-
4440	pass	player=2	target=(310.405,474.796)
4441	heartbeat	-	-
4441	pass	player=2	target=(306.434,475.275)
4442	heartbeat	-	-
4442	pass	player=2	target=(310.209,473.955)
4443	heartbeat	-	-
4443	pass	player=2	target=(306.679,475.836)
4444	heartbeat	-	-
4444	pass	player=2	target=(302.693,475.508)
4445	heartbeat	-	-
4445	pass	player=2	target=(303.819,476.909)
4446	heartbeat	-	-
4446	pass	player=2	target=(300.913,474.159)
4447	heartbeat	-	-
4447	pass	player=2	target=(299.101,474.799)
4448	heartbeat	-	-
4448	pass	player=2	target=(298.760,474.251)
4449	heartbeat	-	-
4449	pass	player=2	target=(298.707,470.535)
4450	heartbeat	-	-
4450	pass	player=2	target=(296.655,473.969)
4451	heartbeat	-	-
4451	pass	player=2	target=(292.936,472.498)
4452	heartbeat	-	-
4452	pass	player=2	target=(296.838,473.376)
4453	heartbeat	-	-
4453	pass	player=2	target=(293.063,472.054)
4454	heartbeat	-	-
4454	pass	player=2	target=(290.302,474.199)
4455	heartbeat	-	-
4455	pass	player=2	target=(291.389,470.350)
4456	heartbeat	-	-
4456	pass	player=2	target=(288.918,473.496)
4457	heartbeat	-	-
4457	pass	player=2	target=(288.979,469.496)
4458	heartbeat	-	-
4458	pass	player=2	target=(287.056,473.004)
4459	heartbeat	-	-
4459	pass	player=2	target=(286.952,469.005)
4460	heartbeat	-	-
4460	pass	player=2	target=(284.592,472.234)
4461	heartbeat	-	-
4461	pass	player=2	target=(284.674,468.235)
4462	heartbeat	-	-
4462	pass	player=2	target=(283.451,472.044)
4463	heartbeat	-	-
4463	pass	player=2	target=(283.539,468.045)
4464	heartbeat	-	-
4464	pass	player=2	target=(280.854,471.009)
4465	heartbeat	-	-
4465	pass	player=2	target=(281.788,467.120)
4466	heartbeat	-	-
4466	pass	player=2	target=(278.672,469.628)
4467	heartbeat	-	-
4467	pass	player=2	target=(278.609,465.628)
4468	heartbeat	-	-
4468	pass	player=2	target=(277.743,469.533)
4469	heartbeat	-	-
4469	pass	player=2	target=(274.713,466.923)
4470	heartbeat	-	-
4470	pass	player=2	target=(275.810,470.619)
4471	heartbeat	-	-
4471	pass	player=2	target=(273.160,467.624)
4472	heartbeat	-	-
4472	pass	player=2	target=(270.264,466.769)
4473	heartbeat	-	-
4473	pass	player=2	target=(274.201,467.478)
4474	heartbeat	-	-
4474	pass	player=2	target=(270.248,466.864)
4475	heartbeat	-	-
4475	pass	player=2	target=(267.050,467.186)
4476	heartbeat	-	-
4476	pass	player=2	target=(270.903,466.114)
4477	heartbeat	-	-
4477	pass	player=2	target=(266.965,466.813)
4478	heartbeat	-	-
4478	pass	player=2	target=(263.711,466.213)
4479	heartbeat	-	-
4479	pass	player=2	target=(267.349,467.874)
4480	heartbeat	-	-
4480	pass	player=2	target=(263.773,466.082)
4481	heartbeat	-	-
4481	pass	player=2	target=(259.828,465.423)
4482	heartbeat	-	-
4482	pass	player=2	target=(261.463,469.074)
4483	heartbeat	-	-
4483	pass	player=2	target=(259.052,465.882)
4484	heartbeat	-	-
4484	pass	player=2	target=(256.407,468.883)
4485	heartbeat	-	-
4485	pass	player=2	target=(257.884,465.165)
4486	heartbeat	-	-
4486	pass	player=2	target=(254.107,466.480)
4487	heartbeat	-	-
4487	pass	player=2	target=(256.673,463.412)
4488	heartbeat	-	-
4488	pass	player=2	target=(252.957,104.096)
4489	heartbeat	-	-
4489	pass	player=2	target=(254.655,461.216)
4490	heartbeat	-	-
4490	pass	player=2	target=(251.159,463.159)
4491	heartbeat	-	-
4491	pass	player=2	target=(247.167,463.414)
4492	heartbeat	-	-
4492	pass	player=2	target=(251.165,463.303)
4493	heartbeat	-	-
4493	pass	player=2	target=(247.179,462.973)
4494	heartbeat	-	-
4494	pass	player=2	target=(246.208,463.175)
4495	heartbeat	-	-
4495	pass	player=2	target=(245.691,461.108)
4496	heartbeat	-	-
4496	pass	player=2	target=(243.156,464.202)
4497	heartbeat	-	-
4497	pass	player=2	target=(244.694,460.510)
4498	heartbeat	-	-
4498	pass	player=2	target=(240.984,462.005)
4499	heartbeat	-	-
4499	pass	player=2	target=(239.725,465.246)
4500	heartbeat	-	-
4500	pass	player=2	target=(237.827,461.725)
4501	heartbeat	-	-
4501	pass	player=2	target=(238.035,465.720)
4502	heartbeat	-	-
4502	pass	player=2	target=(236.897,461.885)
4503	heartbeat	-	-
4503	pass	player=2	target=(233.134,463.242)
4504	heartbeat	-	-
4504	pass	player=2	target=(236.708,461.444)
4505	heartbeat	-	-
4505	pass	player=2	target=(233.165,463.302)
4506	heartbeat	-	-
4506	pass	player=2	target=(229.836,465.519)
4507	heartbeat	-	-
4507	pass	player=2	target=(227.909,464.967)
4508	heartbeat	-	-
4508	pass	player=2	target=(228.069,465.006)
4509	heartbeat	-	-
4509	pass	player=2	target=(225.783,461.723)
4510	heartbeat	-	-
4510	pass	player=2	target=(225.656,465.721)
4511	heartbeat	-	-
4511	pass	player=2	target=(224.603,461.862)
4512	heartbeat	-	-
4512	pass	player=2	target=(221.077,463.752)
4513	heartbeat	-	-
4513	pass	player=2	target=(224.144,461.184)
4514	heartbeat	-	-
4514	pass	player=2	target=(220.597,463.033)
4515	heartbeat	-	-
4515	pass	player=2	target=(218.857,460.085)
4516	heartbeat	-	-
4516	pass	player=2	target=(221.882,462.702)
4517	heartbeat	-	-
4517	pass	player=2	target=(219.153,459.777)
4518	heartbeat	-	-
4518	pass	player=2	target=(223.051,460.677)
4519	heartbeat	-	-
4519	pass	player=2	target=(217.617,99.040)
4520	heartbeat	-	-
4520	pass	player=2	target=(221.274,455.518)
4521	heartbeat	-	-
4521	pass	player=2	target=(217.191,97.309)
4522	heartbeat	-	-
4522	pass	player=2	target=(220.697,95.383)
4523	heartbeat	-	-
4523	pass	player=2	target=(217.028,93.789)
4524	heartbeat	-	-
4524	pass	player=2	target=(221.026,93.661)
4525	heartbeat	-	-
4525	pass	player=2	target=(217.941,91.116)
4526	heartbeat	-	-
